,poster_id,car_id,car_mileage,car_year,title,price,publish_date,location,professional,link,id
363,905618840,12,77000,2018,Toyota Corolla GLI 1.8 CVT 2017/2018,85990,2021-08-14T19:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-gli-1-8-cvt-2017-2018-905618840,364
364,914878853,274,40000,2020,Chevrolet Ônix LT1 2020,74990,2021-08-14T19:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-lt1-2020-914878853,365
365,902397043,275,,,Hyundai Hb20s 1.6 COMFORT PLUS 16V FLEX 4P AUTOMATICO,62990,2021-08-14T19:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-comfort-plus-16v-flex-4p-automatico-902397043,366
366,852353403,276,83648,2012,GM/Cruze LTZ 2012,48900,2021-08-14T19:59:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-cruze-ltz-2012-852353403,367
367,918431481,157,0,1988,Gol quadrado,5800,2021-08-14T19:59:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-quadrado-918431481,368
368,833161581,6,0,2021,renegade 2020/2021 1.8 16v flex sport 4p automático,101900,2021-08-14T19:59:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renegade-2020-2021-1-8-16v-flex-sport-4p-automatico-833161581,369
369,908902486,277,56836,2019,Prisma LT 1.0 2018/2019,60900,2021-08-14T20:01:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-0-2018-2019-908902486,370
370,918431711,278,137000,2015,"Vendo Voyage 2015 $45.000,00",45000,2021-08-14T20:00:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-voyage-2015-45-000-00-918431711,371
371,915261852,204,350,2020,Kwid Zen SCE 1.0 2020,48990,2021-08-14T20:01:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-sce-1-0-2020-915261852,372
372,918432784,279,136000,2015,Peugeot 208 allure 2015,34000,2021-08-14T20:04:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-208-allure-2015-918432784,373
373,913863159,280,61500,2017,Etios X Automático 2017 Extra! O mais novo do OLX,47990,2021-08-14T20:04:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/etios-x-automatico-2017-extra-o-mais-novo-do-olx-913863159,374
374,886040186,281,94000,2011,Sandero 1.6 Expression 2011 (NOVÍSSIMO),25999,2021-08-14T20:04:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-6-expression-2011-novissimo-886040186,375
375,909377494,282,77000,2016,Palio Essence 2016 1.6 Fiat,40900,2021-08-14T20:06:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-essence-2016-1-6-fiat-909377494,376
376,911871295,83,0,2022,TOYOTA COROLLA XEI  2022 NOVO ZERO!!<br>.,142900,2021-08-14T20:06:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-2022-novo-zero-br-911871295,377
377,916452922,283,73622,2015,New fiesta 2015 1.6 Se Flex muito novo EXTRA!!,39900,2021-08-14T20:08:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-fiesta-2015-1-6-se-flex-muito-novo-extra-916452922,378
378,889580457,284,9800,2018,RENAULT LOGAN ZEN 1.6 2020,59970,2021-08-14T20:08:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-logan-zen-1-6-2020-889580457,379
379,914233387,285,,,320iA 2021 zero Km,244900,2021-08-14T20:11:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/320ia-2021-zero-km-914233387,380
380,913552150,286,51000,2018,Tracker Premier 2017/2018 com teto solar,85900,2021-08-14T20:10:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tracker-premier-2017-2018-com-teto-solar-913552150,381
381,872129481,287,69000,2015,Honda fit Ex Aut. 2015,59900,2021-08-14T20:10:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-ex-aut-2015-872129481,382
382,889596050,288,0,1998,TOYOTA BANDEIRANTE 1998 BJ50 LV ,80000,2021-08-14T20:10:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-bandeirante-1998-bj50-lv-889596050,383
383,735349316,158,0,2022,"Virtus 1.6 MSI com pacote 21/22 R$85.990,00 Pintura metálica",85990,2021-08-14T20:10:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-1-6-msi-com-pacote-21-22-r-85-990-00-pintura-metalica-735349316,384
384,905787392,43,0,2022,Fiat Strada Endurance 1.4 2022 0km,93900,2021-08-14T20:09:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-endurance-1-4-2022-0km-905787392,385
385,908768508,96,137332,2017,TOYOTA Hilux SW4 SRX 4x4 2.8 TDI 16V Dies. Aut.,254900,2021-08-14T20:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-hilux-sw4-srx-4x4-2-8-tdi-16v-dies-aut-908768508,386
386,905406879,277,98000,2013,Prisma LT 1.0 2013,36900,2021-08-14T20:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-0-2013-905406879,387
387,918434493,141,112000,2009,New Civic LXS 09/09 Prata Automático. PARTICULAR.,39500,2021-08-14T20:12:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/new-civic-lxs-09-09-prata-automatico-particular-918434493,388
388,842670464,33,37648,2020,FIAT ARGO 2020 IPVA PAGO  COM MULTIMÍDIA ,55499,2021-08-14T20:11:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-argo-2020-ipva-pago-com-multimidia-842670464,389
389,724543428,289,0,2021,"Novo VW Polo 21/21 R$71.990,00 com pacote ",71900,2021-08-14T20:11:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/novo-vw-polo-21-21-r-71-990-00-com-pacote-724543428,390
390,891440652,290,73000,2019,Amarok 2019,195900,2021-08-14T20:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/amarok-2019-891440652,391
391,908086187,28,62000,2017,HB20 HATCH COMFORT  1.0 MANUAL 16/17,48900,2021-08-14T20:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-hatch-comfort-1-0-manual-16-17-908086187,392
392,893989352,291,57000,2019,Ecosport FST 2018/2019 ,75990,2021-08-14T20:12:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ecosport-fst-2018-2019-893989352,393
393,892318830,292,79000,2017,HB 20S PREMIUM  2017,63900,2021-08-14T20:16:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb-20s-premium-2017-892318830,394
394,918435080,293,58623,1998,Vendo palio completo 4 porta  todo em dias,7600,2021-08-14T20:16:00,Caucaia,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-palio-completo-4-porta-todo-em-dias-918435080,395
395,905753884,182,69800,2017,"LTZ 1.4 Turbo , Cruze LTZ , Estado de 0 km , Unico Dono , Novissimo @ @",83900,2021-08-14T20:18:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ltz-1-4-turbo-cruze-ltz-estado-de-0-km-unico-dono-novissimo-905753884,396
396,911347200,160,64000,2019,FIAT UNO 2019/2019 1.0 FIRE FLEX ATTRACTIVE MANUAL,42900,2021-08-14T20:19:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2019-2019-1-0-fire-flex-attractive-manual-911347200,397
397,903722125,294,27000,2019,Renault Kwid 1.0 INTENSE ano 2019,47900,2021-08-14T20:21:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-1-0-intense-ano-2019-903722125,398
398,901265388,26,112000,2011,Palio 1.0 Economy 2011,22900,2021-08-14T20:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-1-0-economy-2011-901265388,399
399,913645573,37,18000,2019,VIRTUS 2019 MSI AUTOMÁTICO COMPLETO ,79900,2021-08-14T20:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/virtus-2019-msi-automatico-completo-913645573,400
400,914418754,199,66000,2012,"Pajero TR4  HP 2011/2012 automática , com gás natural , oferta do dia !!",49800,2021-08-14T20:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/pajero-tr4-hp-2011-2012-automatica-com-gas-natural-oferta-do-dia-914418754,401
401,913271843,295,15000,2019,CAYENNE 2019/2019 3.0 V6 GASOLINA AWD TIPTRONIC S,570000,2021-08-14T20:23:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/cayenne-2019-2019-3-0-v6-gasolina-awd-tiptronic-s-913271843,402
402,891342082,296,41000,2020,EXTRA...IPVA PAGO .,69900,2021-08-14T20:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/extra-ipva-pago-891342082,403
403,907725620,38,Manual,,Siena EL 1.0 2013,28900,2021-08-14T20:22:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/siena-el-1-0-2013-907725620,404
404,918436341,50,24100,2018,vendo Corolla altis ,98500,2021-08-14T20:25:00,Penaforte,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/vendo-corolla-altis-918436341,405
405,910858436,198,600,2021,Troller TX4 2021/2021 AUTOMÁTICO (com 600km rodados),264890,2021-08-14T20:24:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/troller-tx4-2021-2021-automatico-com-600km-rodados-910858436,406
406,895811647,116,95402,2017,208 1.2 ACTIVE ,40990,2021-08-14T20:26:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/208-1-2-active-895811647,407
407,911267265,253,31936,2019,Jeep Renegade Longitude 1.8 4x2 Flex 16V Aut.,89980,2021-08-14T20:30:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-renegade-longitude-1-8-4x2-flex-16v-aut-911267265,408
408,918437562,27,60000,2015,Hb20 1.0 plus 015 ,42000,2021-08-14T20:29:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-plus-015-918437562,409
409,900706027,99,38790,2020,VW - VOLKSWAGEN Gol VolksWagen Gol 1.0 Flex 12V,49900,2021-08-14T20:31:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-volkswagen-gol-volkswagen-gol-1-0-flex-12v-900706027,410
410,893912113,83,60000,2012,Toyota Corolla XEI Blindado ano 2012,55900,2021-08-14T20:34:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-xei-blindado-ano-2012-893912113,411
411,908672353,297,45000,2018,Ford KA S 2018 ,44900,2021-08-14T20:34:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ka-s-2018-908672353,412
412,852186175,298,36000,2020,Tcross confortline 1.0 TSI AT ano 19/20,108900,2021-08-14T20:34:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/tcross-confortline-1-0-tsi-at-ano-19-20-852186175,413
413,855330382,146,60000,2018,Volkswagen Polo Comfortline 1.0 2018 Extra!!!,58900,2021-08-14T20:34:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-polo-comfortline-1-0-2018-extra-855330382,414
414,848039138,207,58000,2018,GM Onix Joy 1.0 Manual - 2018 ,45900,2021-08-14T20:35:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gm-onix-joy-1-0-manual-2018-848039138,415
415,908134039,299,59029,2016,Peugeot 308 Allure 1.6 2016,47900,2021-08-14T20:35:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/peugeot-308-allure-1-6-2016-908134039,416
416,906596984,300,90000,2017,TORO 2017 DIESEL MEC EXTRA ,95000,2021-08-14T20:36:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toro-2017-diesel-mec-extra-906596984,417
417,901039722,301,63700,2017,Ka SE 1.5 completo 16/17,41900,2021-08-14T20:36:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ka-se-1-5-completo-16-17-901039722,418
418,907083803,20,60000,2020,VOLKSWAGEN VIRTUS 1.0 TSI TURBO 2020 ,80000,2021-08-14T20:36:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-virtus-1-0-tsi-turbo-2020-907083803,419
419,901033919,279,82100,2016,208 Allure 1.5 Flex MEC 15/16,44900,2021-08-14T20:36:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/208-allure-1-5-flex-mec-15-16-901033919,420
420,909418905,195,68000,2015,CIVIC LXR 2.0 AUTOMÁTICO 2015 EXTRA,71900,2021-08-14T20:38:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/civic-lxr-2-0-automatico-2015-extra-909418905,421
421,906561126,302,155000,2014,Boxer 16L 2014 EXTRA,95000,2021-08-14T20:37:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/boxer-16l-2014-extra-906561126,422
422,872287988,256,48000,2020,SAVEIRO 2019/2020 1.6 MSI TRENDLINE CS 8V FLEX 2P MANUAL,60900,2021-08-14T20:37:00,Maracanaú,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/saveiro-2019-2020-1-6-msi-trendline-cs-8v-flex-2p-manual-872287988,423
423,906735526,303,56242,2017,City  1.5 LX 16V Flex  Automático ,65900,2021-08-14T20:37:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/city-1-5-lx-16v-flex-automatico-906735526,424
424,855249601,304,85000,2014,vw crossfox 1.6 2014,39900,2021-08-14T20:39:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-crossfox-1-6-2014-855249601,425
425,914402449,305,22000,2020,Toyota corolla Altis Premium  - 2019/2020 - 22000 km rodados,154900,2021-08-14T20:39:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/toyota-corolla-altis-premium-2019-2020-22000-km-rodados-914402449,426
426,914650766,306,40597,2017,UP TRACK 16/17 VERMELHO ,45990,2021-08-14T20:40:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/up-track-16-17-vermelho-914650766,427
427,892414479,307,80000,2015,Vendo troco financio facilito aprovação imediata,59900,2021-08-14T20:40:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-troco-financio-facilito-aprovacao-imediata-892414479,428
428,914523008,56,49900,2018,SANDERO 1.0 AUTHENTIQUE 2018 EXTRA !,45900,2021-08-14T20:44:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/sandero-1-0-authentique-2018-extra-914523008,429
429,900875825,308,,,Renault Sandero 1.0 12V SCE FLEX EXPRESSION MANUAL,52990,2021-08-14T20:46:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-sandero-1-0-12v-sce-flex-expression-manual-900875825,430
430,890523993,7,50000,2019,Prisma Joy 2019 completo,51000,2021-08-14T20:46:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-joy-2019-completo-890523993,431
431,918440186,127,34000,2018,Strada ,69900,2021-08-14T20:45:00,Barbalha,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/strada-918440186,432
432,914465819,213,,,Hyundai hb20s 2014 1.0 comfort plus 12v flex 4p manual,45900,2021-08-14T20:47:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-2014-1-0-comfort-plus-12v-flex-4p-manual-914465819,433
433,912083027,309,,,Nissan kicks 2018 1.6 16v flex s 4p manual,78900,2021-08-14T20:47:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/nissan-kicks-2018-1-6-16v-flex-s-4p-manual-912083027,434
434,915313808,310,1.3,,Jeep Compass 1.3 T270 Turbo Flex Limited,183390,2021-08-14T20:47:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jeep-compass-1-3-t270-turbo-flex-limited-915313808,435
435,917620046,157,88000,2008,Gol 2008 1.0 completo impecável ,18900,2021-08-14T20:46:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2008-1-0-completo-impecavel-917620046,436
436,918440525,311,38000,2019,Versa SL 1.6 ,69900,2021-08-14T20:48:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/versa-sl-1-6-918440525,437
437,915284857,294,,,Renault kwid 2019 1.0 12v sce flex intense manual,45900,2021-08-14T20:47:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/renault-kwid-2019-1-0-12v-sce-flex-intense-manual-915284857,438
438,918440861,312,97000,2012,Hyundai Veloster 2012 Automático Novíssimo,46700,2021-08-14T20:48:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-veloster-2012-automatico-novissimo-918440861,439
439,918440761,26,92000,2012,Palio EXTRA! TUDO NOVO,26000,2021-08-14T20:48:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/palio-extra-tudo-novo-918440761,440
440,910959604,313,1.6,,CITROËN C4 CACTUS 1.6 VTI 120 FLEX FEEL EAT6,81990,2021-08-14T20:48:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/citro-n-c4-cactus-1-6-vti-120-flex-feel-eat6-910959604,441
441,910921715,314,100000,2011,Prisma LT 1.4 2012 (85)98905.2765,22900,2021-08-14T20:51:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/prisma-lt-1-4-2012-85-98905-2765-910921715,442
442,887402489,207,62000,2018,CHEVROLET ONIX 1.0 MPFI JOY 8V FLEX 4P MANUAL,47900,2021-08-14T20:51:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/chevrolet-onix-1-0-mpfi-joy-8v-flex-4p-manual-887402489,443
443,880970889,137,62000,2016,Celta Lt 2013 (85)98905.2765,25990,2021-08-14T20:51:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celta-lt-2013-85-98905-2765-880970889,444
444,906434576,315,194000,2006,"Hilux SRV 4x2 diesel manual , única dono .( A mais econômica da categoria!",78990,2021-08-14T20:54:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-srv-4x2-diesel-manual-unica-dono-a-mais-economica-da-categoria-906434576,445
445,833128105,9,1.0,,HYUNDAI HB20S 1.0 UNIQUE,54900,2021-08-14T20:55:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-0-unique-833128105,446
446,907519805,214,108000,2008,Honda Fit LX 2008,24000,2021-08-14T20:55:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-fit-lx-2008-907519805,447
447,887002842,316,56000,2018,GOL 2017/2018 1.6 MSI TOTALFLEX TRENDLINE 4P MANUAL,41900,2021-08-14T20:55:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-2017-2018-1-6-msi-totalflex-trendline-4p-manual-887002842,448
448,918442843,92,70000,1975,Venda,18000,2021-08-14T20:55:00,Juazeiro do Norte,False,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/venda-918442843,449
449,869592912,317,1,1981,Corcel 2 1981 1.6 - Reliquia -,13800,2021-08-14T20:55:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/corcel-2-1981-1-6-reliquia-869592912,450
450,903926013,318,90000,2011,Uno Way 2 portas 2011,18600,2021-08-14T20:56:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-way-2-portas-2011-903926013,451
451,905491620,319,12000,2017,Celler ACT 2017 NOVÍSSIMO,31900,2021-08-14T20:58:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/celler-act-2017-novissimo-905491620,452
452,907455581,320,41600,2015,Onix LT 1.4 Automático 2015,46900,2021-08-14T20:57:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/onix-lt-1-4-automatico-2015-907455581,453
453,918446719,321,75000,2012,VW Tiguan 2.0 TSI Preta BLINDADA,78590,2021-08-14T20:59:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vw-tiguan-2-0-tsi-preta-blindada-918446719,454
454,522916381,322,54000,2013,A200 1.6 turbo 2013 ,82900,2021-08-14T20:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/a200-1-6-turbo-2013-522916381,455
455,906000450,171,44000,2016,HRV Exl 1.8 Automático 2016,81900,2021-08-14T20:58:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hrv-exl-1-8-automatico-2016-906000450,456
456,888749898,77,9500,2020,Jetta GLI,182900,2021-08-14T21:00:00,Juazeiro do Norte,True,https://ce.olx.com.br/regiao-de-juazeiro-do-norte-e-sobral/autos-e-pecas/carros-vans-e-utilitarios/jetta-gli-888749898,457
457,914079573,204,0,2022,Kwid zen 1.0 2022 53.590 À vista  ou Compre com Zero de entrada ,53560,2021-08-14T21:00:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/kwid-zen-1-0-2022-53-590-vista-ou-compre-com-zero-de-entrada-914079573,458
458,911561169,61,7500,2020,Ford Ecosport 1.5 automático 2020,77000,2021-08-14T21:00:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/ford-ecosport-1-5-automatico-2020-911561169,459
459,907844163,323,138000,2017,HILUX CS CABINE SIMPLES 2017 2.8 4X4 !,139800,2021-08-14T20:59:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-cs-cabine-simples-2017-2-8-4x4-907844163,460
460,908501101,91,6800,2016,Volkswagen Up take 15/16 - 6000 km Extra ,41900,2021-08-14T21:02:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/volkswagen-up-take-15-16-6000-km-extra-908501101,461
461,912288098,181,,,Honda Civic 2017/2017 EXL BRANCO PEROLA Revisado Extra,99990,2021-08-14T21:02:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/honda-civic-2017-2017-exl-branco-perola-revisado-extra-912288098,462
462,918446367,324,46000,2018,JETTA CONFORTILINE 2018 NOVÍSSIMO,98900,2021-08-14T21:02:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/jetta-confortiline-2018-novissimo-918446367,463
463,916655318,201,,,Hilux SW4 SRV 7 lugares 2013,144000,2021-08-14T21:05:00,Fortaleza,False,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-srv-7-lugares-2013-916655318,464
464,910163403,113,0,2021,Hilux Sw4 2021 0km ,409900,2021-08-14T21:05:00,Fortaleza,True,https://ce.olx.com.br/fortaleza-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/hilux-sw4-2021-0km-910163403,465
